URL;Season;Match_ID;Home;Away;Attendance
https://ligue1.com/fr/match-sheet/l1_championship_match_73135/infos;2025_2026;73135;Angers;Rennes;11512
https://ligue1.com/fr/match-sheet/l1_championship_match_73136/infos;2025_2026;73136;Le Havre;Nice;16513
https://ligue1.com/fr/match-sheet/l1_championship_match_73137/infos;2025_2026;73137;Lens;Brest;37232
https://ligue1.com/fr/match-sheet/l1_championship_match_73138/infos;2025_2026;73138;Lorient;Lille;15512
https://ligue1.com/fr/match-sheet/l1_championship_match_73139/infos;2025_2026;73139;Lyon;Marseille;52095
https://ligue1.com/fr/match-sheet/l1_championship_match_73140/infos;2025_2026;73140;Monaco;Strasbourg;8718
https://ligue1.com/fr/match-sheet/l1_championship_match_73141/infos;2025_2026;73141;Nantes;Auxerre;28784
https://ligue1.com/fr/match-sheet/l1_championship_match_73142/infos;2025_2026;73142;Paris FC;Metz;17345
https://ligue1.com/fr/match-sheet/l1_championship_match_73143/infos;2025_2026;73143;Toulouse;Paris SG;31515
https://ligue1.com/fr/match-sheet/l1_championship_match_73144/infos;2025_2026;73144;Auxerre;Monaco;16703
https://ligue1.com/fr/match-sheet/l1_championship_match_73145/infos;2025_2026;73145;Brest;Paris FC;14594
https://ligue1.com/fr/match-sheet/l1_championship_match_73146/infos;2025_2026;73146;Lille;Toulouse;42576
https://ligue1.com/fr/match-sheet/l1_championship_match_73147/infos;2025_2026;73147;Marseille;Lorient;64098
https://ligue1.com/fr/match-sheet/l1_championship_match_73148/infos;2025_2026;73148;Metz;Angers;21107
https://ligue1.com/fr/match-sheet/l1_championship_match_73149/infos;2025_2026;73149;Nice;Nantes;20096
https://ligue1.com/fr/match-sheet/l1_championship_match_73150/infos;2025_2026;73150;Paris SG;Lens;47642
https://ligue1.com/fr/match-sheet/l1_championship_match_73151/infos;2025_2026;73151;Rennes;Lyon;27392
https://ligue1.com/fr/match-sheet/l1_championship_match_73152/infos;2025_2026;73152;Strasbourg;Le Havre;22250
https://ligue1.com/fr/match-sheet/l1_championship_match_73153/infos;2025_2026;73153;Auxerre;Toulouse;15262
https://ligue1.com/fr/match-sheet/l1_championship_match_73154/infos;2025_2026;73154;Brest;Nice;14158
https://ligue1.com/fr/match-sheet/l1_championship_match_73155/infos;2025_2026;73155;Le Havre;Lorient;17483
https://ligue1.com/fr/match-sheet/l1_championship_match_73156/infos;2025_2026;73156;Lens;Lille;38223
https://ligue1.com/fr/match-sheet/l1_championship_match_73157/infos;2025_2026;73157;Lyon;Angers;44437
https://ligue1.com/fr/match-sheet/l1_championship_match_73158/infos;2025_2026;73158;Marseille;Paris SG;66190
https://ligue1.com/fr/match-sheet/l1_championship_match_73159/infos;2025_2026;73159;Monaco;Metz;6080
https://ligue1.com/fr/match-sheet/l1_championship_match_73160/infos;2025_2026;73160;Nantes;Rennes;31337
https://ligue1.com/fr/match-sheet/l1_championship_match_73161/infos;2025_2026;73161;Paris FC;Strasbourg;17912
https://ligue1.com/fr/match-sheet/l1_championship_match_73162/infos;2025_2026;73162;Angers;Brest;10210
